RDMD_ID,Region,2015Urban-RuralFIES,"Survey Year",C04-Sex,"C05-Age as of Last Birthday","C06-Marital Status","C07-Highest Grade Completed","C08-Overseas Filipino Indicator","C09-Work Indicator","C09A-Work Indicator","C09A-Work Indicator","C10-Job Indicator","C11 - Location of Work (Province, Municipality)","C13-Major Occupation Group","C15-Major Industry Group","C16-Nature of Employment (Primary Occupation)","C17-Normal Working Hours per Day","C18-Total Number of Hours Worked during the past week","C19-Want More Hours of Work","C20-Look for Additional Work","C20B - First time to do any work","C21-Class of Worker (Primary Occupation)","C22-Other Job Indicator","C23-Total Hours Worked for all Jobs","C24-Reasons for Working More than 48 Hours during the past week"
114,01,2,2023,2,28,1,61015,5,1,1," ",2817,52,47,1,08,048,2,2,2,1,2,048,"  "
115,01,2,2023,1,45,2,40716,5,1,1," ",2803,72,45,1,08,048,2,2,2,1,2,048,"  "
116,01,2,2023,2,42,2,70119,5,1,1," ",2803,23,85,1,08,040,2,2,2,2,2,040,"  "
117,01,2,2023,1,17,1,34031,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
118,01,2,2023,2,13,1,24011," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
119,01,2,2023,2,10,1,10014," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
120,01,2,2023,1,85,3,10018,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
121,01,2,2023,1,40,1,24012,5,1,1," ",2803,93,41,3,08,040,2,2,2,1,2,040,"  "
122,01,2,2023,1,37,4,24015,5,1,1," ",2805,93,41,3,08,048,2,2,2,1,2,048,"  "
123,01,2,2023,1,14,1,10013," ",1,1," ",2803,61,01," ","  ","   "," "," "," "," "," ","   ","  "
124,01,2,2023,1,12,1,10013," ",1,1," ",2803,92,01," ","  ","   "," "," "," "," "," ","   ","  "
125,01,2,2023,2,08,1,10013," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
126,01,2,2023,2,60,3,24011,5,1,1," ",2803,92,01,3,08,016,2,2,2,1,2,016,20
127,01,2,2023,2,38,4,24015,1," "," "," ","    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
128,01,2,2023,1,43,2,24015,5,1,1," ",2803,93,41,3,08,048,2,2,2,1,1,056,12
129,01,2,2023,2,40,2,60001,5,1,1," ",2803,51,56,1,08,048,2,2,2,1,2,048,"  "
130,01,2,2023,2,09,1,10013," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
131,01,2,2023,2,21,4,60001,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
132,01,2,2023,2,02," ","     "," "," "," "," ","    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
133,01,2,2023,2,88,3,10015,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
134,01,2,2023,1,35,2,24012,5,1,1," ",2811,93,41,3,08,048,2,2,2,1,1,072,11
135,01,2,2023,2,31,2,40721,1," "," "," ","    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
136,01,2,2023,2,12,1,10018," ",1,1," ",2803,92,01," ","  ","   "," "," "," "," "," ","   ","  "
137,01,2,2023,2,02," ","     "," "," "," "," ","    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
138,01,2,2023,1,47,1,10014,5,1,1," ",2803,61,01,1,05,035,2,2,2,3,2,035,20
139,01,2,2023,2,69,3,10012,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
140,01,2,2023,1,45,2,10014,5,1,1," ",2805,93,41,3,08,040,2,2,2,1,1,072,11
141,01,2,2023,2,44,2,24015,5,1,1," ",2803,61,01,1,02,014,2,2,2,4,2,014,20
142,01,2,2023,1,16,1,34031,5,1,1," ",2803,92,01,3,05,010,2,2,2,1,2,010,20
143,01,2,2023,2,15,1,24012,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
144,01,2,2023,1,57,2,24015,5,1,1," ",2803,61,01,1,05,035,2,2,2,4,2,035,20
145,01,2,2023,2,50,2,10018,5,1,1," ",2803,92,01,1,03,021,2,2,2,6,2,021,20
146,01,2,2023,1,32,1,10018,5,1,1," ",2803,92,01,1,06,042,2,2,2,6,2,042,"  "
147,01,2,2023,1,30,1,24012,5,1,1," ",2803,92,01,1,05,030,2,2,2,6,2,030,20
148,01,2,2023,1,24,1,24015,5,1,1," ",2803,92,01,1,05,040,2,2,2,6,2,040,"  "
149,01,2,2023,2,22,1,60002,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
150,01,2,2023,1,18,1,34021,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
151,01,2,2023,2,17,1,34011,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
152,01,2,2023,1,47,2,40713,5,1,1," ",2805,71,95,1,08,048,2,2,2,1,2,048,"  "
153,01,2,2023,2,43,2,24015,5,1,1," ",2803,92,01,3,08,032,2,2,2,1,2,032,20
154,01,2,2023,1,18,1,34033,5,1,1," ",2803,92,01,3,06,018,2,2,2,1,2,018,20
155,01,2,2023,1,67,2,40716,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
156,01,2,2023,2,64,2,40415,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
157,01,2,2023,1,46,2,24015,5,1,1," ",2803,83,49,1,10,040,2,2,2,1,1,056,11
158,01,2,2023,2,49,2,24015,5,1,1," ",2803,92,01,1,03,021,2,2,2,6,2,021,20
159,01,2,2023,1,24,1,60111,5,1,1," ",2803,23,85,2,08,040,2,2,2,1,2,040,"  "
160,01,2,2023,1,18,1,24015,5,1,1," ",2803,92,01,1,05,015,2,2,2,6,2,015,20
161,01,2,2023,1,49,2,40212,5,1,1," ",2803,13,41,1,05,040,2,2,2,4,2,040,"  "
162,01,2,2023,2,47,2,60612,5,1,1," ",2803,32,84,1,06,012,2,2,2,2,2,012,20
163,01,2,2023,1,23,1,61013,1," "," "," ","    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
164,01,2,2023,2,21,1,60003,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
165,01,2,2023,2,13,1,24011," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
166,01,2,2023,1,76,3,10014,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
167,01,2,2023,1,56,2,60001,5,1,1," ",2812,93,41,3,08,048,2,2,2,1,2,048,"  "
168,01,2,2023,2,52,2,60001,5,1,1," ",2803,92,01,3,08,016,2,2,2,1,2,016,20
169,01,2,2023,1,68,2,40713,5,1,1," ",2803,61,01,1,05,015,2,2,2,4,2,015,20
170,01,2,2023,2,68,2,60913,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
171,01,2,2023,1,41,2,60001,5,1,1," ",2803,75,31,1,08,048,2,2,2,1,2,048,"  "
172,01,2,2023,2,39,2,60003,1," "," "," ","    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
173,01,2,2023,1,20,1,60002,5,1,1," ",2803,92,01,1,01,007,2,2,2,6,2,007,29
174,01,2,2023,1,14,1,24012," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
175,01,2,2023,2,49,2,60511,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
176,01,2,2023,1,49,2,60716,1," "," "," ","    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
177,01,2,2023,2,75,3,10018,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
178,01,2,2023,1,50,2,24015,5,1,1," ",2803,83,49,1,10,050,2,2,2,3,2,050,12
179,01,2,2023,2,46,2,60613,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
180,01,2,2023,2,23,1,60003,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
181,01,2,2023,2,20,1,60001,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
182,01,2,2023,1,21,1,60002,5,1,1," ",2803,61,01,1,02,014,2,2,2,3,2,014,20
183,01,2,2023,1,24,2,34033,5,1,1," ",2812,93,41,3,08,048,2,2,2,1,2,048,"  "
184,01,2,2023,2,21,2,24012,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
185,01,2,2023,1,05,1,01000," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
186,01,2,2023,2,03," ","     "," "," "," "," ","    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
187,01,2,2023,1,50,2,24015,5,1,1," ",2803,83,49,1,10,030,2,2,2,1,2,030,20
188,01,2,2023,2,50,2,24015,5,1,1," ",2803,51,96,1,08,048,2,2,2,1,2,048,"  "
189,01,2,2023,2,21,1,60002,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
190,01,2,2023,1,30,2,50714,5,1,1," ",2803,42,92,1,05,035,2,2,2,1,2,035,20
191,01,2,2023,2,27,2,40922,5,1,1," ",2820,42,82,1,08,048,2,2,2,1,2,048,"  "
